weight_T,weight_B,weight_U,weight_H,weight_C,weight_D,weight_F,weight_R,baseline_score,copt_score,copt_minus_baseline
0.2550562181620301,0.22321625135007556,0.16090268974969998,0.11290589095480665,0.08008615325972465,0.06779110785948622,0.05123730739979253,0.0488043812643843,0.33093369462330713,0.45662176912672753,0.1256880745034204
0.26761348368290816,0.25880557469671606,0.1482367253243415,0.08788264480625842,0.07827736911091729,0.05662272192568078,0.07066118993111783,0.03190029052205979,0.33583425425787056,0.47780730540828875,0.1419730511504182
0.2481456968293022,0.23908447844400815,0.15782248791009576,0.09887699766278212,0.0765734484738072,0.07870424098932022,0.054394772996667486,0.04639787669401678,0.31497636250504873,0.4495649873864932,0.13458862488144446
0.24107047798919987,0.24508727226264784,0.1771950196260048,0.1059852084155169,0.07223963808276058,0.06695451132217284,0.05613845147431153,0.03532942082738562,0.3355459415044072,0.4723855576459821,0.13683961614157492
0.2264970938274248,0.2756364008817443,0.1570089923671006,0.10704010395475663,0.06973525693583518,0.0710607289741879,0.055294256221543985,0.03772716683740671,0.32064936034681113,0.4749569659684499,0.15430760562163875
0.23126779874159373,0.22678205642480007,0.13279576314907937,0.11435071420986981,0.09826681752715578,0.0842753583735095,0.07489984679384243,0.037361644780149236,0.2689863529012181,0.3935033275622883,0.1245169746610702
0.23704550985154002,0.25785283357579825,0.14018392233903867,0.10305062726810221,0.08653368156599786,0.07959436080742692,0.05835177352096052,0.03738729107113557,0.2985506439905207,0.4430731512752466,0.14452250728472588
0.22780966835865143,0.22883696487349905,0.14649682726361082,0.11355579793603701,0.09881703917097043,0.06445877947583104,0.07893727442444098,0.041087648496959235,0.2775182956823145,0.40145037085423463,0.12393207517192012
0.24266439592828778,0.23425171588447716,0.17667328259468543,0.07965404661337154,0.0885227567468155,0.07856174284546885,0.061727997122681656,0.037944062264212194,0.2962567062061052,0.42690068680960175,0.13064398060349652
0.21279702473513476,0.2430712305743737,0.1800501619896636,0.10751813703047289,0.07633112990270087,0.08155182032477437,0.06290778816148766,0.035772707281392084,0.29594548476568866,0.4310364607974853,0.13509097603179665
0.27891706599269556,0.2393412918486977,0.13026795316896883,0.10816471887853335,0.07330029336703375,0.07676143888561439,0.0617799783027487,0.03146725955570774,0.34437967462198776,0.47797284902724896,0.1335931744052612
0.2571986599900277,0.24486327243036782,0.15342555878866568,0.09808338521136314,0.08807802901126864,0.05471359522178197,0.06489356193798451,0.03874393740854062,0.32459778793264843,0.4595957770439839,0.13499798911133548
